Date,Time,Latitude,Longitude,Altitude,Speed,Heading,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration
11/3/2022,7:50:00,-33.98801,18.82868,120.3,104.99,220.27,0.004,-0.002,1.00208
11/3/2022,7:50:01,-33.98822,18.82847,119.9,104.36,219.32,0,-0.004,0.86808
11/3/2022,7:50:03,-33.98864,18.82809,119.2,104.01,215.58,-0.004,0.012,1.02809
11/3/2022,7:50:05,-33.98909,18.82776,118.1,103.05,210.27,-0.004,-0.006,0.96806
11/3/2022,7:50:06,-33.98932,18.82761,117.8,102.93,207.79,-0.016,-0.028,1.08007
11/3/2022,7:50:07,-33.98957,18.82748,117.4,103.05,204.98,-0.02,-0.004,1.02006
11/3/2022,7:50:08,-33.98981,18.82736,116.8,102.53,202.66,0,-0.02,1.15206
11/3/2022,7:50:09,-33.99005,18.82726,116,101.58,200.22,-0.076,0,1.02806
11/3/2022,7:50:10,-33.99029,18.82717,115,100.06,197.72,-0.08,-0.02,1.02406
11/3/2022,7:50:11,-33.99054,18.82709,113.7,98.01,195.9,-0.084,-0.044,1.03607
11/3/2022,7:50:13,-33.99102,18.82697,110.8,95.36,190.69,-0.066,-0.002,1.07807
11/3/2022,7:50:15,-33.9915,18.8269,108,93.38,186.07,-0.038,-0.008,1.00206
11/3/2022,7:50:16,-33.99174,18.82689,106.1,93.51,184.3,-0.028,-0.008,0.95606
11/3/2022,7:50:17,-33.99198,18.82688,104.3,95.54,182.56,-0.02,-0.068,1.03606
11/3/2022,7:50:19,-33.99247,18.82688,100.8,97.4,179.98,0.002,-0.062,1.13206
11/3/2022,7:50:21,-33.99297,18.8269,97.3,97.29,179.39,-0.054,-0.082,0.99806
11/3/2022,7:50:22,-33.99322,18.8269,95.4,96.99,179.81,-0.012,-0.124,1.16806
11/3/2022,7:50:23,-33.99346,18.82691,93.8,97.69,180.03,-0.08,-0.048,1.04407
11/3/2022,7:50:25,-33.99395,18.8269,90.1,97.71,182.01,-0.094,-0.116,1.02207
11/3/2022,7:50:27,-33.99443,18.82687,87.3,97.43,184.24,-0.072,-0.084,0.92407
11/3/2022,7:50:28,-33.99466,18.82685,86,97.16,185.84,-0.132,-0.056,0.89607
11/3/2022,7:50:30,-33.9951,18.82678,84.1,84.6,189.48,-0.18,-0.096,0.95607
11/3/2022,7:50:31,-33.9953,18.82673,83.6,78.12,190.32,0.004,-0.012,0.88408
11/3/2022,7:50:32,-33.99548,18.82669,83,73.51,191.22,-0.084,-0.032,0.99608
11/3/2022,7:50:33,-33.99566,18.82665,82.6,69.17,191.67,-0.196,-0.02,0.91608
11/3/2022,7:50:34,-33.99581,18.82661,82.8,62.71,192.1,-0.2,-0.028,1.02408
11/3/2022,7:50:36,-33.99608,18.82653,83.1,45.99,191.48,-0.194,-0.046,0.97408
11/3/2022,7:50:37,-33.99618,18.82651,83.5,39.21,190.8,-0.116,-0.064,0.90008
11/3/2022,7:50:38,-33.99626,18.82649,84,32.93,190.09,-0.112,-0.064,1.02808
11/3/2022,7:50:40,-33.99639,18.82645,84.9,23.54,193.19,-0.002,-0.066,0.98008
11/3/2022,7:50:41,-33.99644,18.82643,85.8,20.24,192.89,0,-0.076,1.00808
11/3/2022,7:50:42,-33.99649,18.82642,86.3,18.74,191.11,-0.004,-0.084,1.01209
11/3/2022,7:50:43,-33.99653,18.82641,86.5,16.46,191.61,0,-0.08,0.98409
11/3/2022,7:50:44,-33.99657,18.8264,86.6,15,189.96,0,-0.092,0.98809
11/3/2022,7:50:45,-33.9966,18.82639,86.8,12.95,194.09,0,-0.096,1.00009
11/3/2022,7:50:46,-33.99662,18.82638,87,10.69,194.38,0,-0.088,1.00009
11/3/2022,7:50:47,-33.99664,18.82637,86.9,8.67,195.02,-0.004,-0.096,0.99609
11/3/2022,7:50:49,-33.99666,18.82636,87.1,0.31,198.91,-0.004,-0.098,1.01209
11/3/2022,7:50:51,-33.99666,18.82636,87.5,0.06,198.91,0.028,-0.11,1.00609
11/3/2022,7:50:52,-33.99666,18.82636,87.4,0.06,198.91,0.052,-0.104,0.98809
11/3/2022,7:50:53,-33.99666,18.82636,87.4,0.06,198.91,0.06,-0.108,1.00809
11/3/2022,7:50:54,-33.99666,18.82636,87.5,0.06,198.91,0.056,-0.108,1.01209
11/3/2022,7:50:55,-33.99666,18.82637,87.5,0.06,198.91,0.052,-0.104,1.01609
11/3/2022,7:50:57,-33.99666,18.82637,87.5,0.02,198.91,0.052,-0.116,1.00809
11/3/2022,7:50:58,-33.99666,18.82637,87.5,0.04,198.91,0.048,-0.108,1.00809
11/3/2022,7:51:00,-33.99666,18.82637,87.6,0.04,198.91,0.052,-0.11,1.00009
11/3/2022,7:51:01,-33.99666,18.82637,87.6,0.02,198.91,0.044,-0.1,0.97609
11/3/2022,7:51:02,-33.99666,18.82637,87.6,0.02,198.91,0.056,-0.108,1.00409
11/3/2022,7:51:04,-33.99666,18.82637,87.5,0.04,198.91,0.048,-0.108,1.00609
11/3/2022,7:51:05,-33.99666,18.82637,87.5,0.04,198.91,0.068,-0.108,1.01209
11/3/2022,7:51:06,-33.99665,18.82637,87.5,0.04,198.91,0.116,-0.112,1.00009
11/3/2022,7:51:07,-33.99665,18.82637,87.5,0.04,198.91,0.136,-0.12,0.94009
11/3/2022,7:51:08,-33.99665,18.82637,87.5,1.8,198.91,0.036,-0.104,1.02809
11/3/2022,7:51:10,-33.99666,18.82636,87.6,3.33,198.91,0,-0.1,1.00409
11/3/2022,7:51:12,-33.99668,18.82636,87.6,1.46,198.91,0.034,-0.108,0.99009
11/3/2022,7:51:13,-33.99669,18.82636,87.6,0.63,198.91,0.056,-0.104,1.01209
11/3/2022,7:51:14,-33.99669,18.82635,87.6,0.22,198.91,0.052,-0.108,0.99209
11/3/2022,7:51:15,-33.99669,18.82635,87.6,0.26,198.91,0.048,-0.108,0.99209
11/3/2022,7:51:16,-33.99669,18.82635,87.6,0.15,198.91,0.048,-0.108,1.00409
11/3/2022,7:51:17,-33.99669,18.82635,87.6,0.13,198.91,0.052,-0.104,1.00409
11/3/2022,7:51:19,-33.99668,18.82635,87.6,0.31,198.91,0.066,-0.11,1.01209
11/3/2022,7:51:21,-33.99669,18.82636,87.6,2.76,198.91,0.144,-0.114,0.93809
11/3/2022,7:51:22,-33.9967,18.82636,87.6,5.76,188.16,0.232,-0.128,0.98009
11/3/2022,7:51:23,-33.99672,18.82635,87.6,13.95,191.89,0.28,-0.128,0.96009
11/3/2022,7:51:24,-33.99676,18.82633,87.7,20.56,192.22,0,-0.084,0.96409
11/3/2022,7:51:25,-33.99682,18.82632,87.9,23.69,191.89,0,-0.116,1.02409
11/3/2022,7:51:27,-33.99694,18.82628,88.3,23.69,194.92,0.152,-0.104,1.01609
11/3/2022,7:51:29,-33.99708,18.82623,88.8,32.28,194.6,0.172,-0.178,0.93609
11/3/2022,7:51:30,-33.99716,18.8262,89.2,36.13,194.15,0.152,-0.12,0.99609
11/3/2022,7:51:31,-33.99726,18.82617,89.6,40.63,194.17,0.164,-0.152,0.99209
11/3/2022,7:51:33,-33.99747,18.8261,90.5,46.06,195.19,0.064,-0.12,1.02409
11/3/2022,7:51:34,-33.99758,18.82606,90.7,44.36,195.48,-0.024,-0.096,1.00009
11/3/2022,7:51:35,-33.99769,18.82602,91.1,43.32,195.58,0.068,-0.08,0.91209
11/3/2022,7:51:36,-33.9978,18.82599,91.6,43.84,195.73,0.092,-0.124,0.88809
11/3/2022,7:51:37,-33.99791,18.82595,92.1,45.49,194.82,0.124,-0.124,0.96409
11/3/2022,7:51:39,-33.99815,18.82587,93.3,50.97,194.62,0.12,-0.104,0.96609
11/3/2022,7:51:40,-33.99827,18.82583,94.1,52.93,194.91,0.14,-0.148,1.05609
11/3/2022,7:51:42,-33.99855,18.82574,95.1,57.37,194.26,0.114,-0.124,0.97809
11/3/2022,7:51:43,-33.99869,18.8257,95.9,59.36,194.6,0.104,-0.088,0.98809
11/3/2022,7:51:44,-33.99884,18.82565,96.5,61.47,193.96,0.112,-0.132,0.93209
11/3/2022,7:51:45,-33.999,18.8256,97.4,63.39,194.28,0.116,-0.14,1.01609
11/3/2022,7:51:47,-33.99932,18.8255,99,66.01,194.81,0.106,-0.098,0.99009
11/3/2022,7:51:48,-33.99948,18.82545,99.8,67.97,194.89,0.096,-0.108,0.98809
11/3/2022,7:51:50,-33.99981,18.82535,101.2,67.41,194.04,0.03,-0.12,0.96809
11/3/2022,7:51:52,-34.00014,18.82526,102.8,66.56,194.52,0.1,-0.128,0.93609
11/3/2022,7:51:53,-34.0003,18.8252,103.6,68.15,194.14,0.12,-0.112,1.04409
11/3/2022,7:51:54,-34.00048,18.82515,104.4,69.39,194.53,0.1,-0.112,1.08809
11/3/2022,7:51:56,-34.00082,18.82504,105.7,72.06,194.79,0.048,-0.106,0.90409
11/3/2022,7:51:57,-34.001,18.82499,106.3,73.84,194.75,0.092,-0.128,0.95209
11/3/2022,7:51:59,-34.00137,18.82487,107.7,76.08,194.33,0.062,-0.12,0.93209
11/3/2022,7:52:01,-34.00175,18.82476,108.8,78.8,193.93,0.064,-0.114,0.95609
11/3/2022,7:52:03,-34.00214,18.82464,110.3,81.08,194.17,0.07,-0.128,0.96409
11/3/2022,7:52:05,-34.00255,18.82452,111.3,83.54,194.42,0.086,-0.096,1.00209
11/3/2022,7:52:06,-34.00275,18.82446,111.6,85.6,193.99,0.084,-0.016,0.96809
11/3/2022,7:52:07,-34.00296,18.8244,112.4,85.47,193.49,0.072,-0.068,0.92809
11/3/2022,7:52:09,-34.00339,18.82428,114,86.77,193.1,0.056,-0.116,0.93409
11/3/2022,7:52:10,-34.0036,18.82422,114.4,88.77,193.1,0.052,-0.112,0.86009
11/3/2022,7:52:11,-34.00382,18.82416,115,89.99,193.62,0.02,-0.092,0.85609
11/3/2022,7:52:12,-34.00405,18.82409,115.9,91.73,193.39,0.012,-0.1,1.06409
11/3/2022,7:52:13,-34.00427,18.82403,116.5,91.4,193.33,0,-0.048,0.90009
11/3/2022,7:52:14,-34.0045,18.82397,116.9,92.04,193.22,-0.052,-0.108,1.06409
11/3/2022,7:52:15,-34.00471,18.82391,117.4,92.36,193.18,0.04,-0.096,0.90409
11/3/2022,7:52:17,-34.00514,18.82379,118.2,87.88,193.2,0.026,-0.132,0.99609
11/3/2022,7:52:19,-34.00558,18.82367,118.9,89.34,193.46,0.06,-0.12,1.07009
11/3/2022,7:52:21,-34.00601,18.82354,119.4,90.01,193.25,0.012,-0.106,0.96609
11/3/2022,7:52:22,-34.00623,18.82348,119.8,90.01,193.05,0.008,-0.124,1.05209
11/3/2022,7:52:23,-34.00646,18.82342,120.1,89.62,192.84,0,-0.144,1.06809
11/3/2022,7:52:25,-34.00689,18.8233,120.3,86.27,193.35,-0.014,-0.116,1.01009
11/3/2022,7:52:27,-34.0073,18.82319,120.5,85.06,193.27,0.034,-0.12,0.94409
11/3/2022,7:52:29,-34.00773,18.82307,120.4,88.93,193.44,0.046,-0.098,1.03409
11/3/2022,7:52:30,-34.00794,18.823,120.6,89.54,193.5,0.028,-0.104,0.96809
11/3/2022,7:52:32,-34.00839,18.82288,120.8,90.91,193.24,0.01,-0.122,0.98609
11/3/2022,7:52:33,-34.00861,18.82281,120.9,90.34,193.44,0.004,-0.088,0.79209
11/3/2022,7:52:35,-34.00905,18.82269,121.5,91.51,193.41,0.01,-0.12,1.00409
11/3/2022,7:52:37,-34.00951,18.82256,121.6,92.03,192.44,0.036,-0.132,1.00209
11/3/2022,7:52:38,-34.00973,18.8225,122,91.64,192.78,0.004,-0.116,0.97209
11/3/2022,7:52:39,-34.00995,18.82244,122.5,91.67,193.52,0,-0.072,1.02809
11/3/2022,7:52:40,-34.01018,18.82237,122.9,91.84,193.47,0,-0.112,0.94809
11/3/2022,7:52:42,-34.01062,18.82225,123.9,91.6,192.84,0,-0.11,0.99609
11/3/2022,7:52:43,-34.01084,18.82219,124.3,87.71,192.31,0.008,-0.108,0.93209
11/3/2022,7:52:44,-34.01105,18.82213,124.7,86.54,193.25,0.004,-0.076,0.88009
11/3/2022,7:52:46,-34.01147,18.82201,125.5,86.41,193.51,0.016,-0.084,1.05009
11/3/2022,7:52:47,-34.01168,18.82195,125.8,85.97,194.16,0.004,-0.084,0.98009
11/3/2022,7:52:48,-34.01189,18.82189,126.1,85.51,193.61,0.004,-0.108,1.14809
11/3/2022,7:52:50,-34.0123,18.82177,126.8,83.95,192.82,-0.026,-0.102,0.99609
11/3/2022,7:52:51,-34.0125,18.82172,127.3,82.58,192.84,-0.004,-0.132,0.99209
11/3/2022,7:52:53,-34.0129,18.8216,127.2,80.51,192.92,0.004,-0.122,0.99609
11/3/2022,7:52:54,-34.0131,18.82155,127.3,79.69,193.3,0,-0.064,0.91209
11/3/2022,7:52:55,-34.01329,18.82149,127.2,79.78,192.88,0.016,-0.128,1.02809
11/3/2022,7:52:57,-34.01368,18.82139,126.7,79.64,192.59,0.012,-0.1,1.02409
11/3/2022,7:52:58,-34.01387,18.82134,126.6,79.77,192.27,0.024,-0.084,0.99209
11/3/2022,7:53:00,-34.01427,18.82124,126.3,82.06,191.39,0.038,-0.078,1.01409
11/3/2022,7:53:01,-34.01448,18.82119,126,83.28,190.97,0.04,-0.096,1.00809
11/3/2022,7:53:03,-34.01489,18.8211,125.7,85.86,189.78,0.052,-0.088,0.95009
11/3/2022,7:53:05,-34.01533,18.82101,125.6,89.95,189.08,0.058,-0.072,0.89409
11/3/2022,7:53:07,-34.01578,18.82093,125.8,93.43,188.89,0.056,-0.086,0.94608
11/3/2022,7:53:08,-34.01601,18.82089,125.6,94.9,188.32,0.056,-0.116,1.04009
11/3/2022,7:53:09,-34.01625,18.82085,125.6,96.53,187.33,0.064,-0.104,0.94809
11/3/2022,7:53:11,-34.01673,18.82078,125.8,98.62,186.62,0.03,-0.074,0.96009
11/3/2022,7:53:13,-34.01723,18.82072,125.8,99.51,185.77,0.01,-0.102,1.04409
11/3/2022,7:53:14,-34.01748,18.82069,126.1,99.45,185.25,0.032,-0.056,0.90409
11/3/2022,7:53:15,-34.01773,18.82067,126.5,99.53,185.09,0.048,-0.064,0.99209
11/3/2022,7:53:16,-34.01798,18.82064,126.8,99.66,184.75,0.056,-0.056,1.02009
11/3/2022,7:53:18,-34.01848,18.8206,127.9,99.58,183.4,-0.018,-0.062,0.95809
11/3/2022,7:53:19,-34.01873,18.82059,128.3,97.73,182.6,0,-0.068,0.96809
11/3/2022,7:53:21,-34.01921,18.82056,128.9,94.62,182.5,-0.032,-0.082,1.03209
11/3/2022,7:53:22,-34.01944,18.82055,128.9,93.03,182.48,-0.036,-0.136,1.02809
11/3/2022,7:53:23,-34.01967,18.82054,128.7,91.49,182.21,0.028,-0.176,1.18809
11/3/2022,7:53:24,-34.0199,18.82053,128.6,90.27,182.12,0,-0.124,1.00809
11/3/2022,7:53:25,-34.02013,18.82052,128.2,90.17,182.12,0,-0.1,0.96809
11/3/2022,7:53:27,-34.02058,18.8205,126.8,88.88,182.98,-0.044,-0.112,0.94209
11/3/2022,7:53:29,-34.02103,18.82047,125.1,89.99,182.99,0,-0.078,0.91209
11/3/2022,7:53:31,-34.02148,18.82044,123,89.64,182.32,-0.016,-0.116,0.98209
11/3/2022,7:53:33,-34.02194,18.82043,120.6,91.66,182.18,-0.024,-0.1,1.00809
11/3/2022,7:53:35,-34.0224,18.8204,118.8,91.51,182.49,-0.006,-0.114,0.98409
11/3/2022,7:53:36,-34.02263,18.82039,117.9,91.17,182.46,-0.028,-0.12,1.07209
11/3/2022,7:53:37,-34.02286,18.82038,117,91.71,182.11,-0.052,-0.096,1.02009
11/3/2022,7:53:39,-34.02331,18.82036,115.3,90.67,182.8,-0.032,-0.1,0.94409
11/3/2022,7:53:41,-34.02377,18.82033,114.1,91.16,182.67,-0.012,-0.082,0.93609
11/3/2022,7:53:43,-34.02423,18.82031,112.8,92.12,183.11,-0.032,-0.104,1.04009
11/3/2022,7:53:45,-34.0247,18.82028,111.3,91.64,182.35,-0.004,-0.074,0.98409
11/3/2022,7:53:47,-34.02515,18.82026,110.1,90.64,181.78,-0.058,-0.102,0.90009
11/3/2022,7:53:48,-34.02537,18.82025,109.6,89.04,181.9,-0.068,-0.1,0.92809
11/3/2022,7:53:50,-34.02582,18.82024,108.7,87.86,180.88,-0.006,-0.056,0.97009
11/3/2022,7:53:51,-34.02603,18.82024,108.3,86.66,179.87,-0.04,-0.012,0.95609
11/3/2022,7:53:52,-34.02625,18.82025,107.8,86.36,177.98,0,0.004,0.93209
11/3/2022,7:53:53,-34.02647,18.82026,107.3,86.95,176.04,0.008,-0.052,1.00809
11/3/2022,7:53:54,-34.02669,18.82028,106.9,87.47,173.77,0.008,-0.112,1.13609
11/3/2022,7:53:55,-34.0269,18.82032,106.5,87.56,172.19,0,-0.08,1.08009
11/3/2022,7:53:57,-34.02734,18.82041,106,87.91,169.95,0.01,-0.048,1.02609
11/3/2022,7:53:58,-34.02755,18.82046,105.5,88.69,168.36,-0.028,-0.064,0.79209
11/3/2022,7:54:00,-34.02799,18.82059,105.2,89.41,165.3,0.01,-0.038,1.02209
11/3/2022,7:54:01,-34.0282,18.82066,105,89.32,163.31,0,-0.02,0.98809
11/3/2022,7:54:02,-34.02842,18.82074,104.8,89.45,161.18,0.004,-0.044,1.00809
11/3/2022,7:54:04,-34.02883,18.82093,104.7,87.49,157.91,-0.008,-0.014,0.89609
11/3/2022,7:54:06,-34.02923,18.82115,104.9,86.04,154.84,-0.002,-0.068,1.05008
11/3/2022,7:54:07,-34.02942,18.82126,105,85.08,153.72,0,-0.036,0.94809
11/3/2022,7:54:09,-34.0298,18.8215,105,85.14,150.6,0.01,-0.048,1.05609
11/3/2022,7:54:11,-34.03017,18.82177,105.1,84.51,148.56,-0.008,-0.092,1.03209
11/3/2022,7:54:13,-34.03053,18.82203,105.3,82.43,149.1,0.016,-0.076,0.93809
11/3/2022,7:54:15,-34.03088,18.82228,106.1,82.23,150.3,0.052,-0.068,1.03009
11/3/2022,7:54:16,-34.03106,18.8224,106.2,82.75,150.79,0.072,-0.068,1.07609
11/3/2022,7:54:17,-34.03124,18.82252,106.6,82.01,151.19,0.06,-0.076,1.01609
11/3/2022,7:54:19,-34.03162,18.82276,107.9,85.58,152.63,0.07,-0.072,1.07208
11/3/2022,7:54:20,-34.0318,18.82287,108.7,85.45,154.04,0.06,-0.124,1.02409
11/3/2022,7:54:21,-34.032,18.82298,109.7,85.97,155.91,0.072,-0.124,1.06009
11/3/2022,7:54:22,-34.0322,18.82308,110.6,85.97,157.96,0.06,-0.092,1.10809
11/3/2022,7:54:23,-34.0324,18.82318,111.5,86.62,159.42,0.06,-0.064,0.90009
11/3/2022,7:54:24,-34.0326,18.82326,112.5,86.12,161.01,0.08,-0.104,1.02009
11/3/2022,7:54:25,-34.03281,18.82335,113.8,86.04,162.29,0.072,-0.056,0.95209
11/3/2022,7:54:27,-34.03322,18.82349,116.6,84.84,164.82,0.048,-0.138,1.05209
11/3/2022,7:54:28,-34.03342,18.82355,117.8,84.9,166.32,0.06,-0.076,1.00409
11/3/2022,7:54:29,-34.03363,18.82361,119.1,84.77,168.38,0.08,-0.08,1.02809
11/3/2022,7:54:30,-34.03384,18.82365,120.6,84.56,169.67,0.084,-0.088,1.09609
11/3/2022,7:54:32,-34.03425,18.82373,123.4,83.71,171.74,0.112,-0.068,1.07009
11/3/2022,7:54:33,-34.03446,18.82376,125.1,83.69,172.6,0.08,-0.044,0.99209
11/3/2022,7:54:34,-34.03466,18.82379,126.5,83.43,173.99,0.08,-0.048,1.12009
11/3/2022,7:54:35,-34.03486,18.82382,128,83.21,174.25,0.076,-0.064,1.12409
11/3/2022,7:54:36,-34.03507,18.82383,129.4,82.28,174.39,0.084,-0.032,1.06009
11/3/2022,7:54:37,-34.03527,18.82386,130.7,82.41,173.93,0.068,-0.088,0.92409
11/3/2022,7:54:39,-34.03568,18.82391,133,81.65,174.01,0.058,-0.082,1.05209
11/3/2022,7:54:40,-34.03588,18.82394,134.2,81.69,174.02,0.092,-0.112,1.05209
11/3/2022,7:54:41,-34.03608,18.82396,135.4,81.41,173.87,0.052,-0.116,0.96809
11/3/2022,7:54:42,-34.03629,18.82398,136.6,81.14,173.84,0.076,-0.112,1.05609
11/3/2022,7:54:43,-34.03649,18.82401,138,79.9,174.18,0.068,-0.128,0.98009
11/3/2022,7:54:44,-34.03668,18.82403,139.5,80.27,173.91,0.06,-0.128,0.98809
11/3/2022,7:54:45,-34.03688,18.82406,141,80.27,174.29,0.072,-0.14,0.98409
11/3/2022,7:54:46,-34.03709,18.82408,142.3,79.47,174.48,0.064,-0.1,0.90009
11/3/2022,7:54:48,-34.03748,18.82413,145.1,79.58,173.67,0.076,-0.122,1.00809
11/3/2022,7:54:49,-34.03768,18.82415,146.4,79.56,174.01,0.084,-0.088,1.00809
11/3/2022,7:54:51,-34.03808,18.8242,149,79.73,174.22,0.07,-0.106,0.98609
11/3/2022,7:54:52,-34.03828,18.82423,150.2,79.32,174.44,0.056,-0.088,1.01209
11/3/2022,7:54:54,-34.03868,18.82428,152.2,80.27,174.13,0.064,-0.116,0.98209
11/3/2022,7:54:55,-34.03887,18.82431,153.2,81.34,174.27,0.024,-0.048,0.61609
11/3/2022,7:54:57,-34.03929,18.82435,155.1,82.34,174.74,0.072,-0.09,0.98009
11/3/2022,7:54:58,-34.03949,18.82437,156.1,81.99,174.87,0.084,-0.124,0.99209
11/3/2022,7:55:00,-34.03991,18.82442,157.7,84.12,173.94,0.07,-0.096,0.93808
11/3/2022,7:55:01,-34.04011,18.82444,158.5,85.23,174.54,0.076,-0.1,1.01609
11/3/2022,7:55:03,-34.04055,18.8245,159.3,87.86,174.3,0.048,-0.082,0.91208
11/3/2022,7:55:04,-34.04077,18.82453,159.9,87.82,174.25,0.052,-0.068,0.88008
11/3/2022,7:55:06,-34.04122,18.82458,160.5,89.97,174.12,0.062,-0.072,0.93808
11/3/2022,7:55:07,-34.04145,18.82461,160.6,91.08,174.09,0.052,-0.064,0.87608
11/3/2022,7:55:08,-34.04168,18.82464,160.8,92.32,174.38,0.016,-0.128,1.08809
11/3/2022,7:55:09,-34.04191,18.82467,160.7,93.16,173.92,0,-0.096,0.82008
11/3/2022,7:55:11,-34.04237,18.82474,160.6,91.56,172.87,0.002,-0.05,1.02609
11/3/2022,7:55:13,-34.04283,18.82483,160.3,91.14,168.63,0.004,-0.032,1.03008
11/3/2022,7:55:15,-34.04327,18.82495,159.9,88.66,166.15,-0.05,-0.118,0.91409
11/3/2022,7:55:16,-34.04348,18.82501,159.8,88.21,166.52,0,-0.136,1.09209
11/3/2022,7:55:17,-34.04372,18.82508,159.4,87.69,166.17,-0.004,-0.132,1.04009
11/3/2022,7:55:19,-34.04415,18.82522,158.7,86.64,166.53,0,-0.134,1.03009
11/3/2022,7:55:21,-34.04457,18.82534,157.9,83.82,166.51,-0.012,-0.084,0.98208
11/3/2022,7:55:22,-34.04477,18.8254,157.6,82.54,166.19,-0.036,-0.112,0.98409
11/3/2022,7:55:24,-34.04517,18.82551,156.8,81.3,166.79,-0.014,-0.116,0.96208
11/3/2022,7:55:25,-34.04537,18.82557,156.5,80.88,166.67,0,-0.088,0.87608
11/3/2022,7:55:27,-34.04576,18.82568,155.9,80.14,166.18,0.002,-0.122,1.04009
11/3/2022,7:55:28,-34.04595,18.82574,155.6,79.99,165.52,0,-0.06,0.93609
11/3/2022,7:55:29,-34.04615,18.8258,155.3,79.23,165.53,0,-0.052,0.87609
11/3/2022,7:55:30,-34.04634,18.82586,155,78.9,164.29,0,-0.064,1.17209
11/3/2022,7:55:32,-34.04671,18.82601,154.4,78.67,160.57,0,-0.06,0.99408
11/3/2022,7:55:33,-34.0469,18.82609,154,78.41,158.98,0,-0.104,1.05208
11/3/2022,7:55:34,-34.04708,18.82617,153.6,76.62,157.47,-0.06,-0.084,1.02808
11/3/2022,7:55:35,-34.04725,18.82626,153.1,76.01,156.3,-0.12,-0.044,0.98808
11/3/2022,7:55:37,-34.04759,18.82645,152,74.17,153.82,-0.154,-0.06,0.94808
11/3/2022,7:55:39,-34.04788,18.82664,151,65.47,152.28,-0.108,-0.126,0.96208
11/3/2022,7:55:40,-34.04803,18.82673,150.1,63.95,151.91,-0.156,-0.132,1.11208
11/3/2022,7:55:42,-34.04828,18.8269,148.8,54.26,151.53,-0.166,-0.142,1.14009
11/3/2022,7:55:43,-34.04839,18.82697,148,46.45,151.88,-0.22,-0.088,1.01609
11/3/2022,7:55:45,-34.04855,18.82707,146.5,34.21,150.32,-0.286,-0.074,0.87608
11/3/2022,7:55:46,-34.04862,18.82712,145.6,27.95,150.68,-0.288,-0.06,0.96808
11/3/2022,7:55:48,-34.04869,18.82716,144.1,8.74,143.02,-0.16,-0.09,0.99808
11/3/2022,7:55:49,-34.04869,18.82717,143.5,0.35,143.02,0.008,-0.116,1.02008
11/3/2022,7:55:51,-34.04869,18.82718,142.3,0.2,143.02,0.002,-0.114,1.01008
11/3/2022,7:55:53,-34.04869,18.82719,141.2,0.19,143.02,0,-0.116,1.00608
11/3/2022,7:55:54,-34.0487,18.82719,140.7,0.17,143.02,0,-0.128,1.00408
11/3/2022,7:55:55,-34.0487,18.8272,140.1,0.09,143.02,0,-0.116,1.00007
11/3/2022,7:55:57,-34.0487,18.8272,139.4,0.04,143.02,-0.004,-0.11,0.99607
11/3/2022,7:55:58,-34.0487,18.8272,139.2,0.06,143.02,0,-0.108,1.00407
11/3/2022,7:56:00,-34.0487,18.8272,138.9,0.04,143.02,0,-0.114,1.00607
11/3/2022,7:56:01,-34.0487,18.8272,138.8,0.06,143.02,0,-0.12,1.00007
11/3/2022,7:56:02,-34.04869,18.82721,138.7,0.07,143.02,0,-0.112,1.01207
11/3/2022,7:56:03,-34.04869,18.82721,138.6,0.09,143.02,0,-0.092,0.98407
11/3/2022,7:56:05,-34.04869,18.8272,138.4,0.07,143.02,0,-0.114,1.00007
11/3/2022,7:56:07,-34.04869,18.8272,138.3,0.09,143.02,0,-0.108,0.99607
11/3/2022,7:56:08,-34.04868,18.8272,138.2,0.09,143.02,0,-0.112,0.99207
11/3/2022,7:56:09,-34.04868,18.8272,138.2,0.11,143.02,0,-0.116,0.99207
11/3/2022,7:56:10,-34.04868,18.8272,138.2,0.09,143.02,0,-0.112,1.01207
11/3/2022,7:56:11,-34.04868,18.8272,138.1,0.11,143.02,0,-0.104,1.00407
11/3/2022,7:56:12,-34.04867,18.8272,138.1,0.09,143.02,0,-0.108,1.00407
11/3/2022,7:56:14,-34.04867,18.82719,138.1,0.96,143.02,0,-0.11,0.99607
11/3/2022,7:56:15,-34.04866,18.82719,138.1,0.93,143.02,0.164,-0.136,1.02007
11/3/2022,7:56:16,-34.04866,18.82719,138.1,0.04,143.02,0.136,-0.112,0.97607
11/3/2022,7:56:17,-34.04866,18.82719,138.1,2.13,143.02,0.204,-0.144,1.00407
11/3/2022,7:56:18,-34.04867,18.82719,138.1,6.5,165.27,0.244,-0.128,1.01207
11/3/2022,7:56:19,-34.0487,18.82721,138.2,18.41,158.22,0,-0.092,0.91207
11/3/2022,7:56:21,-34.04881,18.82726,138.9,23.58,154.44,0.17,-0.134,0.97407
11/3/2022,7:56:22,-34.04887,18.82729,139.1,28.43,153.2,0.18,-0.108,0.93607
11/3/2022,7:56:23,-34.04894,18.82734,139.3,35.3,152.16,0.168,-0.132,0.97607
11/3/2022,7:56:24,-34.04903,18.82739,139.3,40.82,153.43,-0.16,-0.068,0.98008
11/3/2022,7:56:25,-34.04913,18.82745,139.4,43.04,155.9,0,-0.04,1.01208
11/3/2022,7:56:27,-34.04933,18.82755,140.1,43.8,154.89,0.06,-0.088,1.04209
